"","year","month","day","dep_time","sched_dep_time","dep_delay","wd","delay_cat"
"7429",2013,1,25,NA,1456,NA,"周五","取消航班"
"7430",2013,1,25,NA,1705,NA,"周五","取消航班"
"7431",2013,1,25,NA,1940,NA,"周五","取消航班"
"7432",2013,1,26,107,2250,137,"周六","延误2-3小时内"
"7433",2013,1,26,544,540,4,"周六","延误0-1小时内"
"7434",2013,1,26,555,600,-5,"周六","提前起飞"
"7435",2013,1,26,555,601,-6,"周六","提前起飞"
"7436",2013,1,26,600,600,0,"周六","提前起飞"
"7437",2013,1,26,603,610,-7,"周六","提前起飞"
"7438",2013,1,26,603,600,3,"周六","延误0-1小时内"
"7439",2013,1,26,616,600,16,"周六","延误0-1小时内"
"7440",2013,1,26,626,630,-4,"周六","提前起飞"
"7441",2013,1,26,640,540,60,"周六","延误0-1小时内"
"7442",2013,1,26,641,645,-4,"周六","提前起飞"
"7443",2013,1,26,643,630,13,"周六","延误0-1小时内"
"7444",2013,1,26,644,631,13,"周六","延误0-1小时内"
"7445",2013,1,26,647,625,22,"周六","延误0-1小时内"
"7446",2013,1,26,650,655,-5,"周六","提前起飞"
"7447",2013,1,26,651,655,-4,"周六","提前起飞"
"7448",2013,1,26,653,700,-7,"周六","提前起飞"
"7449",2013,1,26,655,659,-4,"周六","提前起飞"
"7450",2013,1,26,708,705,3,"周六","延误0-1小时内"
"7451",2013,1,26,709,705,4,"周六","延误0-1小时内"
"7452",2013,1,26,709,710,-1,"周六","提前起飞"
"7453",2013,1,26,710,715,-5,"周六","提前起飞"
"7454",2013,1,26,722,730,-8,"周六","提前起飞"
"7455",2013,1,26,730,715,15,"周六","延误0-1小时内"
"7456",2013,1,26,730,729,1,"周六","延误0-1小时内"
"7457",2013,1,26,731,735,-4,"周六","提前起飞"
"7458",2013,1,26,735,615,80,"周六","延误1-2小时内"
"7459",2013,1,26,752,757,-5,"周六","提前起飞"
"7460",2013,1,26,754,740,14,"周六","延误0-1小时内"
"7461",2013,1,26,754,747,7,"周六","延误0-1小时内"
"7462",2013,1,26,757,800,-3,"周六","提前起飞"
"7463",2013,1,26,757,800,-3,"周六","提前起飞"
"7464",2013,1,26,800,805,-5,"周六","提前起飞"
"7465",2013,1,26,806,805,1,"周六","延误0-1小时内"
"7466",2013,1,26,806,810,-4,"周六","提前起飞"
"7467",2013,1,26,807,810,-3,"周六","提前起飞"
"7468",2013,1,26,809,810,-1,"周六","提前起飞"
"7469",2013,1,26,809,815,-6,"周六","提前起飞"
"7470",2013,1,26,810,815,-5,"周六","提前起飞"
"7471",2013,1,26,811,807,4,"周六","延误0-1小时内"
"7472",2013,1,26,812,815,-3,"周六","提前起飞"
"7473",2013,1,26,812,750,22,"周六","延误0-1小时内"
"7474",2013,1,26,812,610,122,"周六","延误2-3小时内"
"7475",2013,1,26,820,830,-10,"周六","提前起飞"
"7476",2013,1,26,820,820,0,"周六","提前起飞"
"7477",2013,1,26,821,810,11,"周六","延误0-1小时内"
"7478",2013,1,26,823,828,-5,"周六","提前起飞"
"7479",2013,1,26,825,825,0,"周六","提前起飞"
"7480",2013,1,26,825,830,-5,"周六","提前起飞"
"7481",2013,1,26,827,830,-3,"周六","提前起飞"
"7482",2013,1,26,827,745,42,"周六","延误0-1小时内"
"7483",2013,1,26,842,812,30,"周六","延误0-1小时内"
"7484",2013,1,26,846,845,1,"周六","延误0-1小时内"
"7485",2013,1,26,849,819,30,"周六","延误0-1小时内"
"7486",2013,1,26,851,630,141,"周六","延误2-3小时内"
"7487",2013,1,26,851,845,6,"周六","延误0-1小时内"
"7488",2013,1,26,852,855,-3,"周六","提前起飞"
"7489",2013,1,26,856,855,1,"周六","延误0-1小时内"
"7490",2013,1,26,857,900,-3,"周六","提前起飞"
"7491",2013,1,26,857,900,-3,"周六","提前起飞"
"7492",2013,1,26,901,900,1,"周六","延误0-1小时内"
"7493",2013,1,26,902,905,-3,"周六","提前起飞"
"7494",2013,1,26,909,840,29,"周六","延误0-1小时内"
"7495",2013,1,26,910,900,10,"周六","延误0-1小时内"
"7496",2013,1,26,914,915,-1,"周六","提前起飞"
"7497",2013,1,26,919,920,-1,"周六","提前起飞"
"7498",2013,1,26,919,825,54,"周六","延误0-1小时内"
"7499",2013,1,26,924,915,9,"周六","延误0-1小时内"
"7500",2013,1,26,926,921,5,"周六","延误0-1小时内"
"7501",2013,1,26,930,935,-5,"周六","提前起飞"
"7502",2013,1,26,932,905,27,"周六","延误0-1小时内"
"7503",2013,1,26,939,928,11,"周六","延误0-1小时内"
"7504",2013,1,26,939,935,4,"周六","延误0-1小时内"
"7505",2013,1,26,947,955,-8,"周六","提前起飞"
"7506",2013,1,26,954,959,-5,"周六","提前起飞"
"7507",2013,1,26,1005,905,60,"周六","延误0-1小时内"
"7508",2013,1,26,1009,1006,3,"周六","延误0-1小时内"
"7509",2013,1,26,1020,959,21,"周六","延误0-1小时内"
"7510",2013,1,26,1021,1025,-4,"周六","提前起飞"
"7511",2013,1,26,1034,1030,4,"周六","延误0-1小时内"
"7512",2013,1,26,1034,950,44,"周六","延误0-1小时内"
"7513",2013,1,26,1051,1055,-4,"周六","提前起飞"
"7514",2013,1,26,1052,1039,13,"周六","延误0-1小时内"
"7515",2013,1,26,1054,900,114,"周六","延误1-2小时内"
"7516",2013,1,26,1056,1030,26,"周六","延误0-1小时内"
"7517",2013,1,26,1058,1100,-2,"周六","提前起飞"
"7518",2013,1,26,1110,1030,40,"周六","延误0-1小时内"
"7519",2013,1,26,1118,1110,8,"周六","延误0-1小时内"
"7520",2013,1,26,1121,930,111,"周六","延误1-2小时内"
"7521",2013,1,26,1129,1130,-1,"周六","提前起飞"
"7522",2013,1,26,1130,1130,0,"周六","提前起飞"
"7523",2013,1,26,1141,1125,16,"周六","延误0-1小时内"
"7524",2013,1,26,1148,1155,-7,"周六","提前起飞"
"7525",2013,1,26,1153,1200,-7,"周六","提前起飞"
"7526",2013,1,26,1156,1200,-4,"周六","提前起飞"
"7527",2013,1,26,1158,1155,3,"周六","延误0-1小时内"
"7528",2013,1,26,1207,1200,7,"周六","延误0-1小时内"
"7529",2013,1,26,1218,1220,-2,"周六","提前起飞"
"7530",2013,1,26,1235,1245,-10,"周六","提前起飞"
"7531",2013,1,26,1242,1240,2,"周六","延误0-1小时内"
"7532",2013,1,26,1242,1200,42,"周六","延误0-1小时内"
"7533",2013,1,26,1246,1250,-4,"周六","提前起飞"
"7534",2013,1,26,1258,1220,38,"周六","延误0-1小时内"
"7535",2013,1,26,1303,1310,-7,"周六","提前起飞"
"7536",2013,1,26,1313,1300,13,"周六","延误0-1小时内"
"7537",2013,1,26,1318,1100,138,"周六","延误2-3小时内"
"7538",2013,1,26,1319,1320,-1,"周六","提前起飞"
"7539",2013,1,26,1326,1330,-4,"周六","提前起飞"
"7540",2013,1,26,1328,1325,3,"周六","延误0-1小时内"
"7541",2013,1,26,1338,1345,-7,"周六","提前起飞"
"7542",2013,1,26,1342,1129,133,"周六","延误2-3小时内"
"7543",2013,1,26,1342,1345,-3,"周六","提前起飞"
"7544",2013,1,26,1345,1345,0,"周六","提前起飞"
"7545",2013,1,26,1405,1350,15,"周六","延误0-1小时内"
"7546",2013,1,26,1408,1303,65,"周六","延误1-2小时内"
"7547",2013,1,26,1409,820,349,"周六","延误5-6小时内"
"7548",2013,1,26,1411,1415,-4,"周六","提前起飞"
"7549",2013,1,26,1418,1429,-11,"周六","提前起飞"
"7550",2013,1,26,1423,1430,-7,"周六","提前起飞"
"7551",2013,1,26,1428,1430,-2,"周六","提前起飞"
"7552",2013,1,26,1429,1435,-6,"周六","提前起飞"
"7553",2013,1,26,1440,1450,-10,"周六","提前起飞"
"7554",2013,1,26,1441,1445,-4,"周六","提前起飞"
"7555",2013,1,26,1443,1445,-2,"周六","提前起飞"
"7556",2013,1,26,1445,1450,-5,"周六","提前起飞"
"7557",2013,1,26,1446,1259,107,"周六","延误1-2小时内"
"7558",2013,1,26,1449,1450,-1,"周六","提前起飞"
"7559",2013,1,26,1449,1459,-10,"周六","提前起飞"
"7560",2013,1,26,1450,1450,0,"周六","提前起飞"
"7561",2013,1,26,1451,1459,-8,"周六","提前起飞"
"7562",2013,1,26,1453,1455,-2,"周六","提前起飞"
"7563",2013,1,26,1455,1500,-5,"周六","提前起飞"
"7564",2013,1,26,1457,1444,13,"周六","延误0-1小时内"
"7565",2013,1,26,1501,1456,5,"周六","延误0-1小时内"
"7566",2013,1,26,1502,1505,-3,"周六","提前起飞"
"7567",2013,1,26,1507,1459,8,"周六","延误0-1小时内"
"7568",2013,1,26,1509,1405,64,"周六","延误1-2小时内"
"7569",2013,1,26,1509,1510,-1,"周六","提前起飞"
"7570",2013,1,26,1515,1520,-5,"周六","提前起飞"
"7571",2013,1,26,1523,1530,-7,"周六","提前起飞"
"7572",2013,1,26,1527,1515,12,"周六","延误0-1小时内"
"7573",2013,1,26,1534,1540,-6,"周六","提前起飞"
"7574",2013,1,26,1535,1530,5,"周六","延误0-1小时内"
"7575",2013,1,26,1538,1530,8,"周六","延误0-1小时内"
"7576",2013,1,26,1542,1545,-3,"周六","提前起飞"
"7577",2013,1,26,1543,1548,-5,"周六","提前起飞"
"7578",2013,1,26,1544,1540,4,"周六","延误0-1小时内"
"7579",2013,1,26,1549,1555,-6,"周六","提前起飞"
"7580",2013,1,26,1552,1550,2,"周六","延误0-1小时内"
"7581",2013,1,26,1553,1605,-12,"周六","提前起飞"
"7582",2013,1,26,1553,1550,3,"周六","延误0-1小时内"
"7583",2013,1,26,1553,1555,-2,"周六","提前起飞"
"7584",2013,1,26,1553,1555,-2,"周六","提前起飞"
"7585",2013,1,26,1554,1540,14,"周六","延误0-1小时内"
"7586",2013,1,26,1555,1600,-5,"周六","提前起飞"
"7587",2013,1,26,1556,1450,66,"周六","延误1-2小时内"
"7588",2013,1,26,1557,1600,-3,"周六","提前起飞"
"7589",2013,1,26,1558,1600,-2,"周六","提前起飞"
"7590",2013,1,26,1559,1600,-1,"周六","提前起飞"
"7591",2013,1,26,1600,1605,-5,"周六","提前起飞"
"7592",2013,1,26,1600,1555,5,"周六","延误0-1小时内"
"7593",2013,1,26,1601,1600,1,"周六","延误0-1小时内"
"7594",2013,1,26,1604,1600,4,"周六","延误0-1小时内"
"7595",2013,1,26,1605,1605,0,"周六","提前起飞"
"7596",2013,1,26,1606,1610,-4,"周六","提前起飞"
"7597",2013,1,26,1607,1600,7,"周六","延误0-1小时内"
"7598",2013,1,26,1613,1615,-2,"周六","提前起飞"
"7599",2013,1,26,1615,1610,5,"周六","延误0-1小时内"
"7600",2013,1,26,1616,1540,36,"周六","延误0-1小时内"
"7601",2013,1,26,1619,1548,31,"周六","延误0-1小时内"
"7602",2013,1,26,1619,1620,-1,"周六","提前起飞"
"7603",2013,1,26,1620,1630,-10,"周六","提前起飞"
"7604",2013,1,26,1629,1625,4,"周六","延误0-1小时内"
"7605",2013,1,26,1637,1645,-8,"周六","提前起飞"
"7606",2013,1,26,1647,1655,-8,"周六","提前起飞"
"7607",2013,1,26,1648,1655,-7,"周六","提前起飞"
"7608",2013,1,26,1649,1655,-6,"周六","提前起飞"
"7609",2013,1,26,1651,1659,-8,"周六","提前起飞"
"7610",2013,1,26,1652,1700,-8,"周六","提前起飞"
"7611",2013,1,26,1656,1700,-4,"周六","提前起飞"
"7612",2013,1,26,1656,1700,-4,"周六","提前起飞"
"7613",2013,1,26,1657,1705,-8,"周六","提前起飞"
"7614",2013,1,26,1659,1700,-1,"周六","提前起飞"
"7615",2013,1,26,1701,1650,11,"周六","延误0-1小时内"
"7616",2013,1,26,1706,1635,31,"周六","延误0-1小时内"
"7617",2013,1,26,1706,1700,6,"周六","延误0-1小时内"
"7618",2013,1,26,1708,1545,83,"周六","延误1-2小时内"
"7619",2013,1,26,1714,1525,109,"周六","延误1-2小时内"
"7620",2013,1,26,1715,1725,-10,"周六","提前起飞"
"7621",2013,1,26,1716,1715,1,"周六","延误0-1小时内"
"7622",2013,1,26,1716,1655,21,"周六","延误0-1小时内"
"7623",2013,1,26,1719,1710,9,"周六","延误0-1小时内"
"7624",2013,1,26,1719,1635,44,"周六","延误0-1小时内"
"7625",2013,1,26,1720,1705,15,"周六","延误0-1小时内"
"7626",2013,1,26,1724,1725,-1,"周六","提前起飞"
"7627",2013,1,26,1725,1730,-5,"周六","提前起飞"
"7628",2013,1,26,1727,1610,77,"周六","延误1-2小时内"
"7629",2013,1,26,1727,1734,-7,"周六","提前起飞"
"7630",2013,1,26,1732,1705,27,"周六","延误0-1小时内"
"7631",2013,1,26,1736,1720,16,"周六","延误0-1小时内"
"7632",2013,1,26,1744,1745,-1,"周六","提前起飞"
"7633",2013,1,26,1749,1729,20,"周六","延误0-1小时内"
"7634",2013,1,26,1749,1735,14,"周六","延误0-1小时内"
"7635",2013,1,26,1751,1755,-4,"周六","提前起飞"
"7636",2013,1,26,1752,1708,44,"周六","延误0-1小时内"
"7637",2013,1,26,1754,1755,-1,"周六","提前起飞"
"7638",2013,1,26,1758,1800,-2,"周六","提前起飞"
"7639",2013,1,26,1759,1800,-1,"周六","提前起飞"
"7640",2013,1,26,1811,1810,1,"周六","延误0-1小时内"
"7641",2013,1,26,1816,1725,51,"周六","延误0-1小时内"
"7642",2013,1,26,1821,1820,1,"周六","延误0-1小时内"
"7643",2013,1,26,1823,1550,153,"周六","延误2-3小时内"
"7644",2013,1,26,1824,1820,4,"周六","延误0-1小时内"
"7645",2013,1,26,1825,1830,-5,"周六","提前起飞"
"7646",2013,1,26,1827,1835,-8,"周六","提前起飞"
"7647",2013,1,26,1827,1815,12,"周六","延误0-1小时内"
"7648",2013,1,26,1831,1835,-4,"周六","提前起飞"
"7649",2013,1,26,1837,1845,-8,"周六","提前起飞"
"7650",2013,1,26,1840,1845,-5,"周六","提前起飞"
"7651",2013,1,26,1843,1846,-3,"周六","提前起飞"
"7652",2013,1,26,1845,1850,-5,"周六","提前起飞"
"7653",2013,1,26,1851,1900,-9,"周六","提前起飞"
"7654",2013,1,26,1852,1859,-7,"周六","提前起飞"
"7655",2013,1,26,1853,1900,-7,"周六","提前起飞"
"7656",2013,1,26,1853,1855,-2,"周六","提前起飞"
"7657",2013,1,26,1855,1855,0,"周六","提前起飞"
"7658",2013,1,26,1855,1855,0,"周六","提前起飞"
"7659",2013,1,26,1857,1900,-3,"周六","提前起飞"
"7660",2013,1,26,1858,1905,-7,"周六","提前起飞"
"7661",2013,1,26,1900,1900,0,"周六","提前起飞"
"7662",2013,1,26,1903,1830,33,"周六","延误0-1小时内"
"7663",2013,1,26,1904,1910,-6,"周六","提前起飞"
"7664",2013,1,26,1912,1915,-3,"周六","提前起飞"
"7665",2013,1,26,1917,1920,-3,"周六","提前起飞"
"7666",2013,1,26,1918,1920,-2,"周六","提前起飞"
"7667",2013,1,26,1919,1925,-6,"周六","提前起飞"
"7668",2013,1,26,1922,1920,2,"周六","延误0-1小时内"
"7669",2013,1,26,1924,1915,9,"周六","延误0-1小时内"
"7670",2013,1,26,1925,1930,-5,"周六","提前起飞"
"7671",2013,1,26,1925,1930,-5,"周六","提前起飞"
"7672",2013,1,26,1926,1935,-9,"周六","提前起飞"
"7673",2013,1,26,1927,1920,7,"周六","延误0-1小时内"
"7674",2013,1,26,1938,1940,-2,"周六","提前起飞"
"7675",2013,1,26,1939,1940,-1,"周六","提前起飞"
"7676",2013,1,26,1942,1945,-3,"周六","提前起飞"
"7677",2013,1,26,1947,2000,-13,"周六","提前起飞"
"7678",2013,1,26,1949,1950,-1,"周六","提前起飞"
"7679",2013,1,26,1953,2000,-7,"周六","提前起飞"
"7680",2013,1,26,1959,2000,-1,"周六","提前起飞"
"7681",2013,1,26,2008,1940,28,"周六","延误0-1小时内"
"7682",2013,1,26,2010,2015,-5,"周六","提前起飞"
"7683",2013,1,26,2017,2000,17,"周六","延误0-1小时内"
"7684",2013,1,26,2027,2029,-2,"周六","提前起飞"
"7685",2013,1,26,2028,1959,29,"周六","延误0-1小时内"
"7686",2013,1,26,2033,2040,-7,"周六","提前起飞"
"7687",2013,1,26,2034,2040,-6,"周六","提前起飞"
"7688",2013,1,26,2038,2045,-7,"周六","提前起飞"
"7689",2013,1,26,2040,2045,-5,"周六","提前起飞"
"7690",2013,1,26,2130,2125,5,"周六","延误0-1小时内"
"7691",2013,1,26,2131,2135,-4,"周六","提前起飞"
"7692",2013,1,26,2133,2140,-7,"周六","提前起飞"
"7693",2013,1,26,2138,2135,3,"周六","延误0-1小时内"
"7694",2013,1,26,2242,2250,-8,"周六","提前起飞"
"7695",2013,1,26,2247,2250,-3,"周六","提前起飞"
"7696",2013,1,26,2253,2253,0,"周六","提前起飞"
"7697",2013,1,26,2257,2245,12,"周六","延误0-1小时内"
"7698",2013,1,26,2308,2249,19,"周六","延误0-1小时内"
"7699",2013,1,26,2349,2359,-10,"周六","提前起飞"
"7700",2013,1,26,2352,2359,-7,"周六","提前起飞"
"7701",2013,1,26,NA,615,NA,"周六","取消航班"
"7702",2013,1,26,NA,1235,NA,"周六","取消航班"
"7703",2013,1,26,NA,810,NA,"周六","取消航班"
"7704",2013,1,27,541,540,1,"周日","延误0-1小时内"
"7705",2013,1,27,548,540,8,"周日","延误0-1小时内"
"7706",2013,1,27,551,600,-9,"周日","提前起飞"
"7707",2013,1,27,555,559,-4,"周日","提前起飞"
"7708",2013,1,27,608,610,-2,"周日","提前起飞"
"7709",2013,1,27,611,615,-4,"周日","提前起飞"
"7710",2013,1,27,614,610,4,"周日","延误0-1小时内"
"7711",2013,1,27,617,615,2,"周日","延误0-1小时内"
"7712",2013,1,27,626,630,-4,"周日","提前起飞"
"7713",2013,1,27,628,630,-2,"周日","提前起飞"
"7714",2013,1,27,628,630,-2,"周日","提前起飞"
"7715",2013,1,27,645,645,0,"周日","提前起飞"
"7716",2013,1,27,648,625,23,"周日","延误0-1小时内"
"7717",2013,1,27,651,655,-4,"周日","提前起飞"
"7718",2013,1,27,652,655,-3,"周日","提前起飞"
"7719",2013,1,27,653,700,-7,"周日","提前起飞"
"7720",2013,1,27,653,659,-6,"周日","提前起飞"
"7721",2013,1,27,657,700,-3,"周日","提前起飞"
"7722",2013,1,27,658,700,-2,"周日","提前起飞"
"7723",2013,1,27,711,715,-4,"周日","提前起飞"
"7724",2013,1,27,711,715,-4,"周日","提前起飞"
"7725",2013,1,27,725,705,20,"周日","延误0-1小时内"
"7726",2013,1,27,726,730,-4,"周日","提前起飞"
"7727",2013,1,27,727,735,-8,"周日","提前起飞"
"7728",2013,1,27,727,730,-3,"周日","提前起飞"
"7729",2013,1,27,732,710,22,"周日","延误0-1小时内"
"7730",2013,1,27,737,745,-8,"周日","提前起飞"
"7731",2013,1,27,739,747,-8,"周日","提前起飞"
"7732",2013,1,27,740,740,0,"周日","提前起飞"
"7733",2013,1,27,747,600,107,"周日","延误1-2小时内"
"7734",2013,1,27,753,757,-4,"周日","提前起飞"
"7735",2013,1,27,756,800,-4,"周日","提前起飞"
"7736",2013,1,27,756,800,-4,"周日","提前起飞"
"7737",2013,1,27,803,805,-2,"周日","提前起飞"
"7738",2013,1,27,803,805,-2,"周日","提前起飞"
"7739",2013,1,27,805,815,-10,"周日","提前起飞"
"7740",2013,1,27,806,810,-4,"周日","提前起飞"
"7741",2013,1,27,810,815,-5,"周日","提前起飞"
"7742",2013,1,27,810,800,10,"周日","延误0-1小时内"
"7743",2013,1,27,810,810,0,"周日","提前起飞"
"7744",2013,1,27,814,815,-1,"周日","提前起飞"
"7745",2013,1,27,814,810,4,"周日","延误0-1小时内"
"7746",2013,1,27,815,812,3,"周日","延误0-1小时内"
"7747",2013,1,27,816,820,-4,"周日","提前起飞"
"7748",2013,1,27,818,825,-7,"周日","提前起飞"
"7749",2013,1,27,822,825,-3,"周日","提前起飞"
"7750",2013,1,27,823,810,13,"周日","延误0-1小时内"
"7751",2013,1,27,824,830,-6,"周日","提前起飞"
"7752",2013,1,27,824,828,-4,"周日","提前起飞"
"7753",2013,1,27,827,825,2,"周日","延误0-1小时内"
"7754",2013,1,27,829,830,-1,"周日","提前起飞"
"7755",2013,1,27,830,819,11,"周日","延误0-1小时内"
"7756",2013,1,27,834,830,4,"周日","延误0-1小时内"
"7757",2013,1,27,836,750,46,"周日","延误0-1小时内"
"7758",2013,1,27,837,840,-3,"周日","提前起飞"
"7759",2013,1,27,839,845,-6,"周日","提前起飞"
"7760",2013,1,27,850,855,-5,"周日","提前起飞"
"7761",2013,1,27,854,855,-1,"周日","提前起飞"
"7762",2013,1,27,854,900,-6,"周日","提前起飞"
"7763",2013,1,27,855,900,-5,"周日","提前起飞"
"7764",2013,1,27,857,905,-8,"周日","提前起飞"
"7765",2013,1,27,859,900,-1,"周日","提前起飞"
"7766",2013,1,27,859,900,-1,"周日","提前起飞"
"7767",2013,1,27,903,900,3,"周日","延误0-1小时内"
"7768",2013,1,27,910,905,5,"周日","延误0-1小时内"
"7769",2013,1,27,911,905,6,"周日","延误0-1小时内"
"7770",2013,1,27,912,845,27,"周日","延误0-1小时内"
"7771",2013,1,27,918,820,58,"周日","延误0-1小时内"
"7772",2013,1,27,923,729,114,"周日","延误1-2小时内"
"7773",2013,1,27,930,915,15,"周日","延误0-1小时内"
"7774",2013,1,27,932,935,-3,"周日","提前起飞"
"7775",2013,1,27,932,935,-3,"周日","提前起飞"
"7776",2013,1,27,935,915,20,"周日","延误0-1小时内"
"7777",2013,1,27,936,921,15,"周日","延误0-1小时内"
"7778",2013,1,27,945,950,-5,"周日","提前起飞"
"7779",2013,1,27,950,955,-5,"周日","提前起飞"
"7780",2013,1,27,955,1000,-5,"周日","提前起飞"
"7781",2013,1,27,956,959,-3,"周日","提前起飞"
"7782",2013,1,27,958,1006,-8,"周日","提前起飞"
"7783",2013,1,27,959,959,0,"周日","提前起飞"
"7784",2013,1,27,1004,928,36,"周日","延误0-1小时内"
"7785",2013,1,27,1008,1005,3,"周日","延误0-1小时内"
"7786",2013,1,27,1024,810,134,"周日","延误2-3小时内"
"7787",2013,1,27,1026,1030,-4,"周日","提前起飞"
"7788",2013,1,27,1033,1030,3,"周日","延误0-1小时内"
"7789",2013,1,27,1038,1031,7,"周日","延误0-1小时内"
"7790",2013,1,27,1049,807,162,"周日","延误2-3小时内"
"7791",2013,1,27,1049,1039,10,"周日","延误0-1小时内"
"7792",2013,1,27,1056,1100,-4,"周日","提前起飞"
"7793",2013,1,27,1058,1100,-2,"周日","提前起飞"
"7794",2013,1,27,1100,1100,0,"周日","提前起飞"
"7795",2013,1,27,1102,1030,32,"周日","延误0-1小时内"
"7796",2013,1,27,1120,1125,-5,"周日","提前起飞"
"7797",2013,1,27,1122,1130,-8,"周日","提前起飞"
"7798",2013,1,27,1123,1110,13,"周日","延误0-1小时内"
"7799",2013,1,27,1125,1125,0,"周日","提前起飞"
"7800",2013,1,27,1126,1130,-4,"周日","提前起飞"
"7801",2013,1,27,1151,1155,-4,"周日","提前起飞"
"7802",2013,1,27,1152,1200,-8,"周日","提前起飞"
"7803",2013,1,27,1156,1200,-4,"周日","提前起飞"
"7804",2013,1,27,1158,1200,-2,"周日","提前起飞"
"7805",2013,1,27,1158,1155,3,"周日","延误0-1小时内"
"7806",2013,1,27,1159,1200,-1,"周日","提前起飞"
"7807",2013,1,27,1207,1129,38,"周日","延误0-1小时内"
"7808",2013,1,27,1217,1220,-3,"周日","提前起飞"
"7809",2013,1,27,1224,930,174,"周日","延误2-3小时内"
"7810",2013,1,27,1235,1220,15,"周日","延误0-1小时内"
"7811",2013,1,27,1240,1245,-5,"周日","提前起飞"
"7812",2013,1,27,1241,1235,6,"周日","延误0-1小时内"
"7813",2013,1,27,1243,1250,-7,"周日","提前起飞"
"7814",2013,1,27,1243,1210,33,"周日","延误0-1小时内"
"7815",2013,1,27,1253,1259,-6,"周日","提前起飞"
"7816",2013,1,27,1257,1300,-3,"周日","提前起飞"
"7817",2013,1,27,1304,1240,24,"周日","延误0-1小时内"
"7818",2013,1,27,1320,1300,20,"周日","延误0-1小时内"
"7819",2013,1,27,1326,1320,6,"周日","延误0-1小时内"
"7820",2013,1,27,1327,1330,-3,"周日","提前起飞"
"7821",2013,1,27,1334,1303,31,"周日","延误0-1小时内"
"7822",2013,1,27,1343,1345,-2,"周日","提前起飞"
"7823",2013,1,27,1346,1325,21,"周日","延误0-1小时内"
"7824",2013,1,27,1349,1350,-1,"周日","提前起飞"
"7825",2013,1,27,1353,1345,8,"周日","延误0-1小时内"
"7826",2013,1,27,1405,1405,0,"周日","提前起飞"
"7827",2013,1,27,1415,1415,0,"周日","提前起飞"
"7828",2013,1,27,1418,1345,33,"周日","延误0-1小时内"
"7829",2013,1,27,1419,1429,-10,"周日","提前起飞"
"7830",2013,1,27,1420,1430,-10,"周日","提前起飞"
"7831",2013,1,27,1431,1430,1,"周日","延误0-1小时内"
"7832",2013,1,27,1442,1345,57,"周日","延误0-1小时内"
"7833",2013,1,27,1442,1450,-8,"周日","提前起飞"
"7834",2013,1,27,1444,1450,-6,"周日","提前起飞"
"7835",2013,1,27,1445,1444,1,"周日","延误0-1小时内"
"7836",2013,1,27,1447,1455,-8,"周日","提前起飞"
"7837",2013,1,27,1447,1445,2,"周日","延误0-1小时内"
"7838",2013,1,27,1447,1450,-3,"周日","提前起飞"
"7839",2013,1,27,1449,1455,-6,"周日","提前起飞"
"7840",2013,1,27,1453,1459,-6,"周日","提前起飞"
"7841",2013,1,27,1459,1500,-1,"周日","提前起飞"
"7842",2013,1,27,1500,1505,-5,"周日","提前起飞"
"7843",2013,1,27,1500,1459,1,"周日","延误0-1小时内"
"7844",2013,1,27,1502,1510,-8,"周日","提前起飞"
"7845",2013,1,27,1514,1459,15,"周日","延误0-1小时内"
"7846",2013,1,27,1515,1515,0,"周日","提前起飞"
"7847",2013,1,27,1516,1435,41,"周日","延误0-1小时内"
"7848",2013,1,27,1518,1525,-7,"周日","提前起飞"
"7849",2013,1,27,1524,1530,-6,"周日","提前起飞"
"7850",2013,1,27,1525,1530,-5,"周日","提前起飞"
"7851",2013,1,27,1526,1530,-4,"周日","提前起飞"
"7852",2013,1,27,1527,1530,-3,"周日","提前起飞"
"7853",2013,1,27,1533,1540,-7,"周日","提前起飞"
"7854",2013,1,27,1538,1540,-2,"周日","提前起飞"
"7855",2013,1,27,1541,1545,-4,"周日","提前起飞"
"7856",2013,1,27,1544,1550,-6,"周日","提前起飞"
"7857",2013,1,27,1547,1550,-3,"周日","提前起飞"
"7858",2013,1,27,1548,1548,0,"周日","提前起飞"
"7859",2013,1,27,1549,1550,-1,"周日","提前起飞"
"7860",2013,1,27,1551,1600,-9,"周日","提前起飞"
"7861",2013,1,27,1552,1555,-3,"周日","提前起飞"
"7862",2013,1,27,1555,1605,-10,"周日","提前起飞"
"7863",2013,1,27,1556,1600,-4,"周日","提前起飞"
"7864",2013,1,27,1556,1600,-4,"周日","提前起飞"
"7865",2013,1,27,1557,1600,-3,"周日","提前起飞"
"7866",2013,1,27,1600,1600,0,"周日","提前起飞"
"7867",2013,1,27,1601,1600,1,"周日","延误0-1小时内"
"7868",2013,1,27,1601,1555,6,"周日","延误0-1小时内"
"7869",2013,1,27,1601,1600,1,"周日","延误0-1小时内"
"7870",2013,1,27,1605,1550,15,"周日","延误0-1小时内"
"7871",2013,1,27,1606,1555,11,"周日","延误0-1小时内"
"7872",2013,1,27,1609,1605,4,"周日","延误0-1小时内"
"7873",2013,1,27,1610,1545,25,"周日","延误0-1小时内"
"7874",2013,1,27,1615,1605,10,"周日","延误0-1小时内"
"7875",2013,1,27,1619,1456,83,"周日","延误1-2小时内"
"7876",2013,1,27,1619,1620,-1,"周日","提前起飞"
"7877",2013,1,27,1622,1625,-3,"周日","提前起飞"
"7878",2013,1,27,1627,1635,-8,"周日","提前起飞"
